behavior_window_id,run_key,feature_set,feature_family,fold_id,seed,date,window_start_date,window_end_date,window_length,primitive_id,primitive_type,reward_daily_return,reward_benchmark_return,reward_excess_return_vs_benchmark,same_day_excess_return_vs_benchmark,current_drawdown,regime_label_exogenous,market_regime,analysis_regime,action_l1_wmean,action_change_l1_wmean,action_jitter_l2_wmean,turnover_wmean,portfolio_hhi_wmean,portfolio_max_weight_wmean,portfolio_benchmark_deviation_l1_wmean,portfolio_sector_max_weight_wmean,vix_wmean,sp500_trend_wmean
base_macro__fold_09__seed999__w0035,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-02-26,2020-02-20,2020-02-26,5,primitive_01,mixed_primitive,-0.0432144850280236,-0.0427744188681989,-0.0004400661598246,0.0026092663177133,-0.0879013283530036,unknown,0.0,market_regime_0,6.0,2.2,2.755059003310428,1.1,0.0946177291835505,0.1540827192999869,1.1523880346029427,0.3099078114978592,22.616000175476078,0.0635880129787216
base_macro__fold_09__seed999__w0036,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-02-27,2020-02-21,2020-02-27,5,primitive_00,profitable_reliable_candidate,-0.0083305702512653,-0.0120660767351554,0.00373550648389,-0.0004400661598246,-0.1273172027429729,unknown,0.0,market_regime_0,4.8,2.4,2.2917340452393478,1.2,0.0944421334981927,0.1527057912318886,1.1518921909441595,0.3101321050053524,27.33600006103516,0.0371603306411988
base_macro__fold_09__seed999__w0037,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-02-28,2020-02-24,2020-02-28,5,primitive_00,profitable_reliable_candidate,0.0459017603337037,0.0473994274192831,-0.0014976670855794,0.00373550648389,-0.1345871480925935,unknown,0.0,market_regime_0,3.0,1.8,2.0445204497393896,0.9,0.0943042738712705,0.1514597773044564,1.1517263995522116,0.309792727349388,31.94200019836426,0.011582110824479
base_macro__fold_09__seed999__w0038,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-02,2020-02-25,2020-03-02,5,primitive_00,profitable_reliable_candidate,-0.0332505583576963,-0.0288977809370579,-0.0043527774206383,-0.0014976670855794,-0.0948631747746326,unknown,0.0,market_regime_0,2.6,1.6,1.8938509161240524,0.8,0.0944588048397238,0.1523471830743367,1.1517378032221366,0.311542116456955,33.619999694824216,0.0023274783031209
base_macro__fold_09__seed999__w0039,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-03,2020-02-26,2020-03-03,5,primitive_00,profitable_reliable_candidate,0.0532056873674258,0.0444676213771953,0.0087380659902304,-0.0043527774206383,-0.1249594796034886,unknown,0.0,market_regime_0,2.2,2.0,2.0672779256384968,1.0,0.0946279492910113,0.153463985411222,1.151899630588584,0.3132865054385947,35.41399955749512,-0.0061606589658123
base_macro__fold_09__seed999__w0040,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-04,2020-02-27,2020-03-04,5,primitive_01,mixed_primitive,-0.0279285392967583,-0.0314474328255301,0.0035188935287718,0.0087380659902304,-0.0784023472414421,unknown,0.0,market_regime_0,2.2,1.6,2.067277925638497,0.8,0.0949936157461416,0.1561385641961657,1.1520031823747263,0.3160416718927177,36.29999961853027,-0.0055702330566819
base_macro__fold_09__seed999__w0041,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-05,2020-02-28,2020-03-05,5,primitive_00,profitable_reliable_candidate,-0.0142089769672668,-0.0111363596252833,-0.0030726173419835,0.0035188935287718,-0.1041412235023098,unknown,0.0,market_regime_0,2.4,1.8,2.1501206381131164,0.9,0.0953945078705065,0.1587291259370531,1.1520773991771205,0.31914727622274,36.39199943542481,-0.0029102025107748
base_macro__fold_09__seed999__w0042,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-06,2020-03-02,2020-03-06,5,primitive_00,profitable_reliable_candidate,-0.0692423899831131,-0.072323066424329,0.0030806764412159,-0.0030726173419835,-0.1168704602234892,unknown,0.0,market_regime_0,2.8,1.6,2.397334233613074,0.8,0.0958273270548386,0.1615213086891149,1.1518878785050664,0.3231752449366277,36.75799903869629,-0.0020157428897722
base_macro__fold_09__seed999__w0043,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-09,2020-03-03,2020-03-09,5,primitive_03,bad_or_noisy_primitive,0.0490143006047685,0.0500739450459359,-0.0010596444411674,0.0030806764412159,-0.1780204602223017,unknown,0.0,market_regime_0,2.4,1.6,2.166121927076912,0.8,0.0964092791858345,0.1647403965080507,1.1512280442269052,0.3277144705245371,40.96599922180176,-0.0247346871310122
base_macro__fold_09__seed999__w0044,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-10,2020-03-04,2020-03-10,5,primitive_00,profitable_reliable_candidate,-0.0368973880232476,-0.0524988204874879,0.0156014324642403,-0.0010596444411674,-0.1377317079686685,unknown,0.0,market_regime_0,2.4,1.6,2.1027969690058312,0.8,0.0969281073125208,0.1674462203203297,1.150961574347401,0.3315188776195145,43.06199913024902,-0.0328396821378451
base_macro__fold_09__seed999__w0045,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-11,2020-03-05,2020-03-11,5,primitive_03,bad_or_noisy_primitive,-0.0965466642607328,-0.0982893336432095,0.0017426693824767,0.0156014324642403,-0.1695471557198915,unknown,0.0,market_regime_0,1.8,2.2,2.4199542565312124,1.1,0.0973726221118973,0.1695748560797624,1.1508094469650043,0.3347811011870057,47.443999481201175,-0.0583741894706604
base_macro__fold_09__seed999__w0046,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-12,2020-03-06,2020-03-12,5,primitive_03,bad_or_noisy_primitive,0.0951556272612037,0.09563294066672,-0.0004773134055163,0.0017426693824767,-0.2497246076609739,unknown,0.0,market_regime_0,1.2,1.8,2.483521705570369,0.9,0.0977620871317164,0.1714384460458329,1.1504685878616088,0.338104169874212,54.613999938964845,-0.0938927029044145
base_macro__fold_09__seed999__w0047,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-13,2020-03-09,2020-03-13,5,primitive_03,bad_or_noisy_primitive,-0.1221541048086763,-0.1178134903466405,-0.0043406144620358,-0.0004773134055163,-0.1783316820843081,unknown,0.0,market_regime_0,0.8,1.6,2.036308110070411,0.8,0.0981191197800286,0.1725917523462703,1.150201808701906,0.3400901502746785,57.79200057983398,-0.1108663433028444
base_macro__fold_09__seed999__w0048,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-16,2020-03-10,2020-03-16,5,primitive_03,bad_or_noisy_primitive,0.0689967504067812,0.0539145958077331,0.015082154599048,-0.0043406144620358,-0.2787018399089505,unknown,0.0,market_regime_0,0.6,1.0,1.5464101615137753,0.5,0.0979671773025866,0.1705812153806158,1.1496671529905296,0.3402062737368644,63.43800125122071,-0.1342805427441583
base_macro__fold_09__seed999__w0049,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-17,2020-03-11,2020-03-17,5,primitive_03,bad_or_noisy_primitive,-0.0575772733313706,-0.0559596557087842,-0.0016176176225863,0.015082154599048,-0.2289346107882778,unknown,0.0,market_regime_0,0.0,0.6,0.9464101615137752,0.3,0.0981615146729812,0.1698919189655704,1.1490464022179658,0.3426123339055833,69.16000213623047,-0.15711841014253
base_macro__fold_09__seed999__w0050,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-18,2020-03-12,2020-03-18,5,primitive_03,bad_or_noisy_primitive,0.0035914519329138,0.0088694607716712,-0.0052780088387573,-0.0016176176225863,-0.2733304534592808,unknown,0.0,market_regime_0,1.0,1.0,0.9464101615137752,0.5,0.0981905623950246,0.1663016407145085,1.148756922966201,0.3435546659596921,73.67000122070313,-0.1792675237217476
base_macro__fold_09__seed999__w0051,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-19,2020-03-13,2020-03-19,5,primitive_03,bad_or_noisy_primitive,-0.0299893378649498,-0.040282378411755,0.0102930405468052,-0.0052780088387573,-0.2707206547117675,unknown,0.0,market_regime_0,2.0,1.4,1.2,0.7,0.0982074531307957,0.1630688613112876,1.1483476506968229,0.3430194091382066,72.9760009765625,-0.1835669674242179
base_macro__fold_09__seed999__w0052,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-20,2020-03-16,2020-03-20,5,primitive_03,bad_or_noisy_primitive,-0.0200069482299349,-0.0245752302064295,0.0045682819764945,0.0102930405468052,-0.2925912593955456,unknown,0.0,market_regime_0,3.6,2.0,1.5464101615137753,1.0,0.0979672422175435,0.1589872054849196,1.1479804929586717,0.3416787020813895,74.61800079345703,-0.2097344077414735
base_macro__fold_09__seed999__w0053,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-23,2020-03-17,2020-03-23,5,primitive_03,bad_or_noisy_primitive,0.0945948246655128,0.1079520028616596,-0.0133571781961467,0.0045682819764945,-0.3067443494462225,unknown,0.0,market_regime_0,5.4,2.6,1.9464101615137757,1.3,0.0982058798057744,0.1557555798143499,1.1486618849336323,0.3389589350779162,70.39800033569335,-0.2189908252415543
base_macro__fold_09__seed999__w0054,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-24,2020-03-18,2020-03-24,5,primitive_03,bad_or_noisy_primitive,0.0096025697781723,0.0178045287498587,-0.0082019589716863,-0.0133571781961467,-0.2411659527337117,unknown,0.0,market_regime_0,6.4,3.4,2.8181899502219103,1.7,0.0981129663201796,0.1529251541473375,1.149555354069315,0.3352522640652699,67.54999923706055,-0.2237583996766531
base_macro__fold_09__seed999__w0055,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-25,2020-03-19,2020-03-25,5,primitive_03,bad_or_noisy_primitive,0.0638806511724836,0.0614225047717031,0.0024581464007805,-0.0082019589716863,-0.2338791958447844,unknown,0.0,market_regime_0,6.4,2.4,2.7838753751711485,1.2,0.0979370691460692,0.1536955187938046,1.1498299456052583,0.3321278955848886,65.05,-0.21803717305119
base_macro__fold_09__seed999__w0056,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-26,2020-03-20,2020-03-26,5,primitive_03,bad_or_noisy_primitive,-0.0420189540373342,-0.0375736015226456,-0.0044453525146885,0.0024581464007805,-0.1849388999985624,unknown,0.0,market_regime_0,7.0,2.6,2.6310889706711063,1.3,0.0978041143796032,0.1549442261371158,1.1505369352008967,0.3298576782024982,62.85,-0.2028967712716852
base_macro__fold_09__seed999__w0057,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-27,2020-03-23,2020-03-27,5,primitive_03,bad_or_noisy_primitive,0.0378824464516094,0.0354322748141809,0.0024501716374284,-0.0044453525146885,-0.2191869148971419,unknown,0.0,market_regime_0,7.0,2.4,2.948003767228411,1.2,0.0978872956100283,0.1568752425134053,1.1508753872075534,0.3296480317758531,62.75,-0.1867706999481298
base_macro__fold_09__seed999__w0058,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-30,2020-03-24,2020-03-30,5,primitive_03,bad_or_noisy_primitive,-0.0167132687863705,-0.0189174882918186,0.002204219505448,0.0024501716374284,-0.189607805012017,unknown,0.0,market_regime_0,6.8,1.8,2.83084647970303,0.9,0.0977652316853615,0.1599060582259669,1.1510703738490986,0.3315377761247149,61.84800033569336,-0.1606499159606684
base_macro__fold_09__seed999__w0059,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-03-31,2020-03-25,2020-03-31,5,primitive_03,bad_or_noisy_primitive,-0.0424375172005605,-0.0420113412869681,-0.0004261759135924,0.002204219505448,-0.203152107589228,bear_high_vol,0.0,bear_high_vol,7.4,1.0,1.959066690994895,0.5,0.0977802797699904,0.1623421248582805,1.1508897964799725,0.3333953171743079,60.22200088500976,-0.1511610060984755
base_macro__fold_09__seed999__w0060,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-04-01,2020-03-26,2020-04-01,5,primitive_03,bad_or_noisy_primitive,0.0311183225450257,0.0290886761777057,0.00202964636732,-0.0004261759135924,-0.2369683537296405,bear_high_vol,0.0,bear_high_vol,8.0,1.0,1.3933812660456568,0.5,0.0979070255251214,0.1628593808482283,1.1507240405523809,0.3354244954240367,58.84400100708008,-0.1510690061773987
base_macro__fold_09__seed999__w0061,base_macro__fold_09__seed999,base_macro,macro_context,fold_09,999,2020-04-02,2020-03-27,2020-04-02,5,primitive_03,bad_or_noisy_primitive,-0.020746689443449,-0.0161376450208769,-0.004609044422572,0.00202964636732,-0.2132240888489374,bear_high_vol,0.0,bear_high_vol,7.4,1.0,1.2925778320594743,0.5,0.0979199206545157,0.1620505862493514,1.1505054854044907,0.3375331363364975,56.8260009765625,-0.1574029284764538
base_macro__fold_10__seed123__w0002,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-08,2020-07-06,2020-07-08,3,primitive_05,bad_or_noisy_primitive,-0.007416016060452,-0.0107254137783544,0.0033093977179023,-0.0023182981761809,-6.038136825603502e-05,unknown,0.0,market_regime_0,2100.0,0.0,0.0,0.0,0.0061202400491487,0.0270664932245322,0.7869437950713515,0.0670069248018541,28.483333587646484,0.0464659693032757
base_macro__fold_10__seed123__w0003,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-09,2020-07-06,2020-07-09,4,primitive_05,bad_or_noisy_primitive,0.0096456029419218,0.0138291641241131,-0.0041835611821913,0.0033093977179023,-0.0074759496395111,unknown,0.0,market_regime_0,2100.0,0.0,0.0,0.0,0.0128403963032303,0.0402685960915879,0.7481668405894344,0.1011921082285328,28.67750024795532,0.0452560966232144
base_macro__fold_10__seed123__w0004,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-10,2020-07-06,2020-07-10,5,primitive_04,bad_or_noisy_primitive,-0.0051619678454638,-0.0029694694021614,-0.0021924984433023,-0.0041835611821913,0.0,unknown,0.0,market_regime_0,1767.0,333.0,81.0019752845571,166.5,0.0219608557621803,0.0533164406190388,0.7435737413430477,0.1348189196824388,28.400000381469727,0.0466345974446805
base_macro__fold_10__seed123__w0005,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-13,2020-07-07,2020-07-13,5,primitive_04,bad_or_noisy_primitive,0.0187042421291072,0.0184792251694155,0.0002250169596916,-0.0021924984433023,-0.0051619678454636,unknown,0.0,market_regime_0,1347.0,420.0,170.47420561330213,210.0,0.034501659783154,0.0751451122546607,0.6930966829568428,0.1887406915232156,29.25,0.0447158190411727
base_macro__fold_10__seed123__w0006,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-14,2020-07-08,2020-07-14,5,primitive_04,bad_or_noisy_primitive,0.0022853546029659,0.0073359665244442,-0.0050506119214782,0.0002250169596916,0.0,unknown,0.0,market_regime_0,927.0,420.0,210.9874133362164,210.0,0.0463329768293521,0.0917953822103032,0.6906214209192763,0.2288314538800306,29.268000030517577,0.047837279173892
base_macro__fold_10__seed123__w0007,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-15,2020-07-09,2020-07-15,5,primitive_04,bad_or_noisy_primitive,-0.0027838291466493,-0.0036846889636568,0.0009008598170075,-0.0050506119214782,0.0,unknown,0.0,market_regime_0,507.0,420.0,210.9874133362164,210.0,0.0558613403974841,0.1026529961896341,0.7200542074763636,0.2552423850280855,29.204000091552736,0.051216598404204
base_macro__fold_10__seed123__w0008,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-16,2020-07-10,2020-07-16,5,primitive_04,bad_or_noisy_primitive,-0.0006121184484356,6.294111360428548e-05,-0.0006750595620399,0.0009008598170075,-0.0027838291466493,unknown,0.0,market_regime_0,87.0,420.0,210.9874133362164,210.0,0.0617394768908669,0.1086489134299069,0.743082223847437,0.2673709312120714,28.95200004577637,0.0550248967593454
base_macro__fold_10__seed123__w0009,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-17,2020-07-13,2020-07-17,5,primitive_01,mixed_primitive,0.0092129694940854,0.0029804003657126,0.0062325691283728,-0.0006750595620399,-0.003394243561907,unknown,0.0,market_regime_0,0.0,87.0,129.9854380516593,43.5,0.0625219341786095,0.1094873260774128,0.7470986901243064,0.2667053905159212,28.629999923706052,0.057233290627687
base_macro__fold_10__seed123__w0010,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-20,2020-07-14,2020-07-20,5,primitive_01,mixed_primitive,0.0025199545236958,0.0057125083587726,-0.0031925538350768,0.0062325691283728,0.0,unknown,0.0,market_regime_0,0.0,0.0,40.51320772291426,0.0,0.0625192399408848,0.1091806143742505,0.7474540792599575,0.267078829130622,27.084000015258788,0.0631294435430597
base_macro__fold_10__seed123__w0011,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-21,2020-07-15,2020-07-21,5,primitive_01,mixed_primitive,0.0041389712355155,0.0044114322449339,-0.0002724610094183,-0.0031925538350768,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0624378026165849,0.1087074497287049,0.7470160433073948,0.2671499811156247,26.147999954223632,0.0665456383011345
base_macro__fold_10__seed123__w0012,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-22,2020-07-16,2020-07-22,5,primitive_01,mixed_primitive,-0.0145290024695018,-0.0100544823452553,-0.0044745201242465,-0.0002724610094183,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0624352720379685,0.1086257669613432,0.7467913262628562,0.2675029074250387,25.45999984741211,0.0692554068104664
base_macro__fold_10__seed123__w0013,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-23,2020-07-17,2020-07-23,5,primitive_01,mixed_primitive,-0.0068210746986925,-0.0104392672204192,0.0036181925217267,-0.0044745201242465,-0.0145290024695017,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0623940631150114,0.1083144093666359,0.7460116698797269,0.2683048632153927,25.07599983215332,0.0700132554967601
base_macro__fold_10__seed123__w0014,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-24,2020-07-20,2020-07-24,5,primitive_01,mixed_primitive,0.0068002988389739,0.0044075040626025,0.0023927947763713,0.0036181925217267,-0.0212509737570523,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0624349792751115,0.1080258126168803,0.7467786959236197,0.2694597654507517,25.107999801635746,0.0688365017525007
base_macro__fold_10__seed123__w0015,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-27,2020-07-21,2020-07-27,5,primitive_01,mixed_primitive,-0.0100473007315997,-0.0068265921731185,-0.0032207085584811,0.0023927947763713,-0.0145951878902456,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0624029386948717,0.1078524150857278,0.7468038146619256,0.2696117644567045,25.16399993896484,0.0674525555702901
base_macro__fold_10__seed123__w0016,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-28,2020-07-22,2020-07-28,5,primitive_01,mixed_primitive,0.009583470851654,0.0047637976310632,0.0048196732205907,-0.0032207085584811,-0.0244958463798776,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0624602832484077,0.1079291174255548,0.7471732376678998,0.2703156679616584,25.28400001525879,0.0643556696665175
base_macro__fold_10__seed123__w0017,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-29,2020-07-23,2020-07-29,5,primitive_01,mixed_primitive,-0.0078253899028902,-0.0094791299564459,0.0016537400535556,0.0048196732205907,-0.0151471307579917,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0625612816077737,0.1082593054741965,0.7481234350447437,0.2704557802919798,25.24000015258789,0.0626674475913651
base_macro__fold_10__seed123__w0018,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-30,2020-07-24,2020-07-30,5,primitive_01,mixed_primitive,0.0047135604870083,0.0005626147943614,0.0041509456926468,0.0016537400535556,-0.0228539884567906,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0627431079975314,0.1086067847867445,0.7499490159015444,0.2711540755580937,24.976000213623045,0.0628396616411917
base_macro__fold_10__seed123__w0019,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-07-31,2020-07-27,2020-07-31,5,primitive_01,mixed_primitive,0.0099254226991063,0.0067321648552338,0.0031932578438725,0.0041509456926468,-0.0182481516267429,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0628345607802327,0.1086833674938855,0.7509851672175676,0.2714025333059296,24.7,0.0659792732472645
base_macro__fold_10__seed123__w0020,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-03,2020-07-28,2020-08-03,5,primitive_01,mixed_primitive,0.0030622561184634,0.0043456378969505,-0.0012833817784871,0.0031932578438725,-0.0085038495460095,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0629632860523738,0.1089081933744583,0.752174514057834,0.2721958543213627,24.608000183105467,0.0691001272985866
base_macro__fold_10__seed123__w0021,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-04,2020-07-29,2020-08-04,5,primitive_01,mixed_primitive,0.0106858355608885,0.0132746708942718,-0.0025888353333832,-0.0012833817784871,-0.0054676343928489,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0630478614787978,0.1088174849188895,0.7533149791821439,0.2729552744518377,24.272000122070317,0.0743673234184592
base_macro__fold_10__seed123__w0022,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-05,2020-07-30,2020-08-05,5,primitive_01,mixed_primitive,0.0084214111588831,0.0050550919493185,0.0033663192095646,-0.0025888353333832,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0631169932279914,0.1087800948045757,0.7544666402653547,0.273524406937727,24.05,0.0783793250108253
base_macro__fold_10__seed123__w0023,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-06,2020-07-31,2020-08-06,5,primitive_01,mixed_primitive,0.0017760650122546,0.0024128165683205,-0.0006367515560658,0.0033663192095646,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0631686619364642,0.10860183221061,0.7558032771866068,0.2740963603102758,23.62799987792969,0.0845698391048997
base_macro__fold_10__seed123__w0024,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-07,2020-08-03,2020-08-07,5,primitive_01,mixed_primitive,0.0064968515829244,0.0109382151852898,-0.0044413636023653,-0.0006367515560658,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0631985758135873,0.1088699875563845,0.7568463754567147,0.2737016921534334,23.17799987792969,0.0892343339459207
base_macro__fold_10__seed123__w0025,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-10,2020-08-04,2020-08-10,5,primitive_01,mixed_primitive,-0.0063438851751468,-0.0029537545847776,-0.0033901305903692,-0.0044413636023653,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0631196835333991,0.1092934252374212,0.7573127282974168,0.2726500057514631,22.747999572753905,0.0929391509440429
base_macro__fold_10__seed123__w0026,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-11,2020-08-05,2020-08-11,5,primitive_01,mixed_primitive,0.0119983059019157,0.0093877070563251,0.0026105988455906,-0.0033901305903692,-0.0063438851751468,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0630233644899865,0.1096138259501234,0.7581843772175949,0.2719949740835001,22.80199966430664,0.0941069714885845
base_macro__fold_10__seed123__w0027,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-12,2020-08-06,2020-08-12,5,primitive_01,mixed_primitive,-0.0017886946223603,-0.005556667666544,0.0037679730441837,0.0026105988455906,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0629588882656579,0.1098047916093171,0.7582622818080277,0.2721316541730098,22.65999984741211,0.0969238154210122
base_macro__fold_10__seed123__w0028,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-13,2020-08-07,2020-08-13,5,primitive_01,mixed_primitive,0.0001574650482254,0.0007128513561362,-0.0005553863079107,0.0037679730441837,-0.0017886946223603,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0628938021674055,0.1100562277036511,0.7586110842203825,0.2719208678290761,22.55599975585937,0.0978904134504983
base_macro__fold_10__seed123__w0029,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-14,2020-08-10,2020-08-14,5,primitive_01,mixed_primitive,0.0001370323397025,-0.0021647142569487,0.0023017465966512,-0.0005553863079107,-0.0016315112310198,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0628636024719179,0.1102865107001213,0.758682081076471,0.2723378967977216,22.523999786376955,0.0986872044663535
base_macro__fold_10__seed123__w0030,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-17,2020-08-11,2020-08-17,5,primitive_01,mixed_primitive,0.003099157025892,0.0001913334759726,0.0029078235499193,0.0023017465966512,-0.0014947024611186,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0629530405051093,0.1102940360887977,0.7588035332601836,0.2734941860177753,22.368000030517575,0.0994864051124242
base_macro__fold_10__seed123__w0031,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-18,2020-08-12,2020-08-18,5,primitive_01,mixed_primitive,-0.0037448432691709,-0.0037199277090464,-2.4915560124419856e-05,0.0029078235499193,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0630891479530038,0.1100861903802014,0.759352977105742,0.275003830558011,21.863999938964845,0.1025330490150838
base_macro__fold_10__seed123__w0032,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-19,2020-08-13,2020-08-19,5,primitive_01,mixed_primitive,0.0022014222749664,0.0013187986016605,0.0008826236733059,-2.4915560124419856e-05,-0.0037448432691709,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0631714609087417,0.1096618494330223,0.7602486100830687,0.2761236320792963,21.91599998474121,0.1015759919579521
base_macro__fold_10__seed123__w0033,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-20,2020-08-14,2020-08-20,5,primitive_01,mixed_primitive,0.0032736532454435,0.0025895258345106,0.0006841274109329,0.0008826236733059,-0.0015516649755936,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0632386756883273,0.1090599381325458,0.7607308343449104,0.2769301754772737,22.03400001525879,0.1017751435937801
base_macro__fold_10__seed123__w0034,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-21,2020-08-17,2020-08-21,5,primitive_01,mixed_primitive,0.0090006348283671,0.0129727649819442,-0.0039721301535771,0.0006841274109329,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0632884943766637,0.1082970800060158,0.7614525522559672,0.2780103945282809,22.132000350952147,0.1027752397053851
base_macro__fold_10__seed123__w0035,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-24,2020-08-18,2020-08-24,5,primitive_01,mixed_primitive,0.0059052940943638,0.0034053349808644,0.0024999591134993,-0.0039721301535771,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0632254372919014,0.1072059081946906,0.7625287840942321,0.2784216945093183,22.336000442504883,0.1053911827530929
base_macro__fold_10__seed123__w0036,base_macro__fold_10__seed123,base_macro,macro_context,fold_10,123,2020-08-25,2020-08-19,2020-08-25,5,primitive_01,mixed_primitive,0.0273928672148244,0.0114616850417942,0.0159311821730302,0.0024999591134993,0.0,unknown,0.0,market_regime_0,0.0,0.0,0.0,0.0,0.0632059337733284,0.1065407149450324,0.7636364266907816,0.2781982364281234,22.440000534057617,0.1082980917534109
